wl_home,fga_home,fg_pct_home,fg3a_home,fg3_pct_home,fta_home,ft_pct_home,oreb_home,dreb_home,stl_home,blk_home,tov_home,fga_away,fg_pct_away,fg3a_away,fg3_pct_away,fta_away,ft_pct_away,oreb_away,dreb_away,stl_away,blk_away,tov_away
88,0.289,13,31,16,19,,,,,,,,,,,,,,,,,
89,0.488,23,33,13,14,,,,,,,,,,,,,,,,,
94,0.333,26,27,14,11,,,,,,,,,,,,,,,,,
91,0.354,25,29,15,11,,,,,,,,,,,,,,,,,
72,0.303,25,30,7,16,,,,,,,,,,,,,,,,,
83,0.28,27,31,8,13,,,,,,,,,,,,,,,,,
88,0.457,25,27,5,6,,,,,,,,,,,,,,,,,
86,0.38,27,34,8,12,,,,,,,,,,,,,,,,,
81,0.406,21,36,5,12,,,,,,,,,,,,,,,,,
93,0.206,24,36,17,11,,,,,,,,,,,,,,,,,
84,0.324,23,35,11,18,,,,,,,,,,,,,,,,,
76,0.385,32,40,7,12,,,,,,,,,,,,,,,,,
95,0.297,21,32,12,10,,,,,,,,,,,,,,,,,
89,0.31,30,29,10,13,,,,,,,,,,,,,,,,,
92,0.333,23,34,13,17,,,,,,,,,,,,,,,,,
74,0.357,19,29,4,14,,,,,,,,,,,,,,,,,
76,0.349,18,26,10,17,,,,,,,,,,,,,,,,,
85,0.362,19,31,6,20,,,,,,,,,,,,,,,,,
82,0.303,35,36,9,17,,,,,,,,,,,,,,,,,
85,0.457,14,40,5,11,,,,,,,,,,,,,,,,,
96,0.333,23,31,13,5,,,,,,,,,,,,,,,,,
81,0.467,23,36,12,18,,,,,,,,,,,,,,,,,
78,0.115,24,30,5,13,,,,,,,,,,,,,,,,,
97,0.44,14,39,10,17,,,,,,,,,,,,,,,,,
91,0.24,24,25,12,16,,,,,,,,,,,,,,,,,
81,0.514,19,33,6,17,,,,,,,,,,,,,,,,,
94,0.465,13,24,9,11,,,,,,,,,,,,,,,,,
97,0.326,25,37,13,17,,,,,,,,,,,,,,,,,
93,0.257,23,30,11,18,,,,,,,,,,,,,,,,,
90,0.367,26,34,14,17,,,,,,,,,,,,,,,,,
90,0.378,23,34,7,10,,,,,,,,,,,,,,,,,
90,0.264,19,35,4,13,,,,,,,,,,,,,,,,,
100,0.263,15,39,12,12,,,,,,,,,,,,,,,,,
85,0.476,28,34,9,19,,,,,,,,,,,,,,,,,
98,0.31,14,29,11,17,,,,,,,,,,,,,,,,,
83,0.233,23,30,11,12,,,,,,,,,,,,,,,,,
91,0.304,19,34,14,7,,,,,,,,,,,,,,,,,
80,0.333,22,31,8,11,,,,,,,,,,,,,,,,,
86,0.385,18,26,11,8,,,,,,,,,,,,,,,,,
83,0.31,14,30,7,12,,,,,,,,,,,,,,,,,
90,0.34,12,43,13,14,,,,,,,,,,,,,,,,,
97,0.417,23,29,15,17,,,,,,,,,,,,,,,,,
86,0.394,31,34,11,20,,,,,,,,,,,,,,,,,
84,0.323,17,25,6,15,,,,,,,,,,,,,,,,,
86,0.25,21,32,11,13,,,,,,,,,,,,,,,,,
88,0.417,15,22,10,13,,,,,,,,,,,,,,,,,
93,0.421,17,30,10,13,,,,,,,,,,,,,,,,,
84,0.429,30,30,11,10,,,,,,,,,,,,,,,,,
77,0.415,18,31,8,21,,,,,,,,,,,,,,,,,
86,0.281,22,27,14,14,,,,,,,,,,,,,,,,,
82,0.41,18,33,12,15,,,,,,,,,,,,,,,,,
72,0.429,19,21,8,17,,,,,,,,,,,,,,,,,
73,0.28,19,22,10,20,,,,,,,,,,,,,,,,,
90,0.286,32,32,15,9,,,,,,,,,,,,,,,,,
88,0.294,15,26,8,11,,,,,,,,,,,,,,,,,
89,0.421,33,42,13,18,,,,,,,,,,,,,,,,,
100,0.4,23,34,13,14,,,,,,,,,,,,,,,,,
92,0.382,20,30,13,10,,,,,,,,,,,,,,,,,
84,0.419,18,36,10,16,,,,,,,,,,,,,,,,,
86,0.286,23,37,14,22,,,,,,,,,,,,,,,,,
93,0.316,21,38,9,15,,,,,,,,,,,,,,,,,
96,0.37,15,34,11,11,,,,,,,,,,,,,,,,,
83,0.389,16,33,8,19,,,,,,,,,,,,,,,,,
93,0.313,21,28,9,11,,,,,,,,,,,,,,,,,
93,0.5,23,38,12,18,,,,,,,,,,,,,,,,,
96,0.486,13,34,12,11,,,,,,,,,,,,,,,,,
88,0.481,28,25,8,9,,,,,,,,,,,,,,,,,
100,0.395,22,32,16,8,,,,,,,,,,,,,,,,,
84,0.468,15,34,7,15,,,,,,,,,,,,,,,,,
90,0.352,21,34,13,12,,,,,,,,,,,,,,,,,
91,0.412,24,38,15,11,,,,,,,,,,,,,,,,,
94,0.313,9,40,6,10,,,,,,,,,,,,,,,,,
90,0.318,16,39,8,12,,,,,,,,,,,,,,,,,
82,0.28,26,28,10,16,,,,,,,,,,,,,,,,,
76,0.462,26,32,4,11,,,,,,,,,,,,,,,,,
90,0.514,17,28,16,10,,,,,,,,,,,,,,,,,
86,0.268,19,33,12,10,,,,,,,,,,,,,,,,,
87,0.392,18,29,9,14,,,,,,,,,,,,,,,,,
82,0.344,26,34,9,14,,,,,,,,,,,,,,,,,
83,0.323,38,30,14,17,,,,,,,,,,,,,,,,,
103,0.333,18,27,14,13,,,,,,,,,,,,,,,,,
89,0.417,25,33,5,8,,,,,,,,,,,,,,,,,
95,0.406,20,39,7,9,,,,,,,,,,,,,,,,,
84,0.286,16,24,10,12,,,,,,,,,,,,,,,,,
84,0.345,24,27,11,11,,,,,,,,,,,,,,,,,
82,0.147,27,34,7,18,,,,,,,,,,,,,,,,,
85,0.387,16,37,5,15,,,,,,,,,,,,,,,,,
79,0.474,26,36,9,15,,,,,,,,,,,,,,,,,
88,0.238,16,29,9,14,,,,,,,,,,,,,,,,,
88,0.242,18,39,11,10,,,,,,,,,,,,,,,,,
88,0.393,21,26,13,10,,,,,,,,,,,,,,,,,
95,0.378,25,26,10,9,,,,,,,,,,,,,,,,,
89,0.444,30,37,12,12,,,,,,,,,,,,,,,,,
85,0.417,30,28,8,10,,,,,,,,,,,,,,,,,
86,0.37,15,28,11,12,,,,,,,,,,,,,,,,,
84,0.361,18,25,12,13,,,,,,,,,,,,,,,,,
91,0.267,13,31,13,14,,,,,,,,,,,,,,,,,
89,0.194,16,35,8,19,,,,,,,,,,,,,,,,,
99,0.327,13,39,11,12,,,,,,,,,,,,,,,,,
85,0.36,27,30,7,13,,,,,,,,,,,,,,,,,
96,0.235,22,38,17,12,,,,,,,,,,,,,,,,,
97,0.324,34,40,16,6,,,,,,,,,,,,,,,,,
96,0.233,21,39,8,9,,,,,,,,,,,,,,,,,
91,0.459,13,34,5,10,,,,,,,,,,,,,,,,,
86,0.486,15,42,7,14,,,,,,,,,,,,,,,,,
85,0.313,23,41,12,18,,,,,,,,,,,,,,,,,
93,0.195,19,30,13,14,,,,,,,,,,,,,,,,,
88,0.417,12,31,10,16,,,,,,,,,,,,,,,,,
90,0.421,20,25,18,18,,,,,,,,,,,,,,,,,
71,0.29,31,23,4,13,,,,,,,,,,,,,,,,,
77,0.306,26,38,9,17,,,,,,,,,,,,,,,,,
79,0.314,26,40,10,20,,,,,,,,,,,,,,,,,
84,0.41,19,38,3,12,,,,,,,,,,,,,,,,,
99,0.5,23,33,19,17,,,,,,,,,,,,,,,,,
77,0.31,31,31,8,22,,,,,,,,,,,,,,,,,
93,0.327,22,50,13,12,,,,,,,,,,,,,,,,,
111,0.326,11,42,14,6,,,,,,,,,,,,,,,,,
102,0.405,24,44,21,13,,,,,,,,,,,,,,,,,
91,0.2,21,36,8,11,,,,,,,,,,,,,,,,,
78,0.469,50,38,9,14,,,,,,,,,,,,,,,,,
107,0.333,24,31,18,11,,,,,,,,,,,,,,,,,
91,0.395,15,35,10,7,,,,,,,,,,,,,,,,,
89,0.462,15,35,10,13,,,,,,,,,,,,,,,,,
82,0.297,20,26,6,12,,,,,,,,,,,,,,,,,
83,0.31,17,37,7,11,,,,,,,,,,,,,,,,,
89,0.413,20,25,8,14,,,,,,,,,,,,,,,,,
87,0.444,21,41,11,16,,,,,,,,,,,,,,,,,
100,0.25,32,34,15,18,,,,,,,,,,,,,,,,,
95,0.459,31,34,12,19,,,,,,,,,,,,,,,,,
82,0.308,28,36,8,15,,,,,,,,,,,,,,,,,
91,0.405,9,27,7,13,,,,,,,,,,,,,,,,,
83,0.429,31,25,11,19,,,,,,,,,,,,,,,,,
95,0.388,19,31,14,13,,,,,,,,,,,,,,,,,
92,0.344,29,29,17,13,,,,,,,,,,,,,,,,,
83,0.429,18,30,8,16,,,,,,,,,,,,,,,,,
101,0.387,19,31,15,6,,,,,,,,,,,,,,,,,
89,0.421,13,33,6,14,,,,,,,,,,,,,,,,,
92,0.38,18,32,8,13,,,,,,,,,,,,,,,,,
89,0.333,30,41,10,14,,,,,,,,,,,,,,,,,
88,0.386,24,34,10,16,,,,,,,,,,,,,,,,,
94,0.306,13,37,9,10,,,,,,,,,,,,,,,,,
88,0.344,41,34,9,10,,,,,,,,,,,,,,,,,
107,0.286,13,29,15,11,,,,,,,,,,,,,,,,,
86,0.31,35,30,11,10,,,,,,,,,,,,,,,,,
91,0.396,12,30,12,14,,,,,,,,,,,,,,,,,
87,0.395,20,42,7,12,,,,,,,,,,,,,,,,,
90,0.333,24,32,7,14,,,,,,,,,,,,,,,,,
101,0.474,10,33,12,9,,,,,,,,,,,,,,,,,
81,0.324,7,32,6,22,,,,,,,,,,,,,,,,,
93,0.343,21,33,15,14,,,,,,,,,,,,,,,,,
82,0.462,28,31,8,12,,,,,,,,,,,,,,,,,
92,0.279,23,31,11,11,,,,,,,,,,,,,,,,,
82,0.219,19,38,15,26,,,,,,,,,,,,,,,,,
85,0.333,20,27,10,10,,,,,,,,,,,,,,,,,
97,0.235,27,32,18,8,,,,,,,,,,,,,,,,,
96,0.214,19,29,9,10,,,,,,,,,,,,,,,,,
82,0.286,31,49,7,16,,,,,,,,,,,,,,,,,
90,0.361,18,36,13,13,,,,,,,,,,,,,,,,,
92,0.424,12,35,12,12,,,,,,,,,,,,,,,,,
90,0.306,20,31,18,14,,,,,,,,,,,,,,,,,
87,0.342,13,29,13,13,,,,,,,,,,,,,,,,,
85,0.333,13,39,13,22,,,,,,,,,,,,,,,,,
89,0.415,8,34,5,10,,,,,,,,,,,,,,,,,
84,0.382,25,45,9,14,,,,,,,,,,,,,,,,,
86,0.239,20,36,6,12,,,,,,,,,,,,,,,,,
80,0.366,25,26,8,15,,,,,,,,,,,,,,,,,
81,0.296,29,26,12,22,,,,,,,,,,,,,,,,,
81,0.425,24,32,7,10,,,,,,,,,,,,,,,,,
82,0.45,20,35,7,9,,,,,,,,,,,,,,,,,
91,0.321,30,28,13,14,,,,,,,,,,,,,,,,,
94,0.444,25,24,14,15,,,,,,,,,,,,,,,,,
97,0.415,8,30,6,12,,,,,,,,,,,,,,,,,
77,0.214,33,32,5,20,,,,,,,,,,,,,,,,,
109,0.333,31,33,18,14,,,,,,,,,,,,,,,,,
104,0.395,24,41,16,18,,,,,,,,,,,,,,,,,
79,0.286,28,29,8,9,,,,,,,,,,,,,,,,,
78,0.417,22,37,12,16,,,,,,,,,,,,,,,,,
95,0.308,21,29,12,15,,,,,,,,,,,,,,,,,
89,0.421,25,31,6,14,,,,,,,,,,,,,,,,,
74,0.409,24,35,9,23,,,,,,,,,,,,,,,,,
97,0.457,13,23,11,7,,,,,,,,,,,,,,,,,
92,0.258,14,40,9,11,,,,,,,,,,,,,,,,,
89,0.292,14,30,12,17,,,,,,,,,,,,,,,,,
89,0.481,47,34,9,5,,,,,,,,,,,,,,,,,
96,0.385,27,34,7,8,,,,,,,,,,,,,,,,,
93,0.41,18,28,12,9,,,,,,,,,,,,,,,,,
77,0.487,26,31,11,20,,,,,,,,,,,,,,,,,
94,0.438,18,35,11,11,,,,,,,,,,,,,,,,,
87,0.306,20,37,9,10,,,,,,,,,,,,,,,,,
83,0.182,30,34,12,17,,,,,,,,,,,,,,,,,
81,0.4,25,31,9,14,,,,,,,,,,,,,,,,,
95,0.282,17,37,13,13,,,,,,,,,,,,,,,,,
92,0.286,29,35,15,13,,,,,,,,,,,,,,,,,
100,0.472,17,39,11,9,,,,,,,,,,,,,,,,,
111,0.326,13,42,18,10,,,,,,,,,,,,,,,,,
85,0.405,24,30,13,12,,,,,,,,,,,,,,,,,
87,0.303,21,32,17,17,,,,,,,,,,,,,,,,,
81,0.375,36,33,6,16,,,,,,,,,,,,,,,,,
91,0.477,22,34,9,18,,,,,,,,,,,,,,,,,
87,0.383,19,34,4,12,,,,,,,,,,,,,,,,,
82,0.258,31,35,8,16,,,,,,,,,,,,,,,,,
88,0.319,20,34,10,9,,,,,,,,,,,,,,,,,
91,0.368,17,35,19,16,,,,,,,,,,,,,,,,,
82,0.333,24,32,9,13,,,,,,,,,,,,,,,,,
90,0.321,18,30,13,16,,,,,,,,,,,,,,,,,
96,0.45,30,37,15,16,,,,,,,,,,,,,,,,,
109,0.286,21,36,18,15,,,,,,,,,,,,,,,,,
83,0.317,38,35,11,15,,,,,,,,,,,,,,,,,
88,0.448,30,29,15,12,,,,,,,,,,,,,,,,,
88,0.326,22,33,14,21,,,,,,,,,,,,,,,,,
90,0.313,23,34,14,18,,,,,,,,,,,,,,,,,
91,0.323,29,32,17,19,,,,,,,,,,,,,,,,,
89,0.4,32,34,11,10,,,,,,,,,,,,,,,,,
74,0.303,31,36,7,18,,,,,,,,,,,,,,,,,
91,0.356,23,35,12,12,,,,,,,,,,,,,,,,,
88,0.276,24,24,15,15,,,,,,,,,,,,,,,,,
93,0.4,32,29,22,16,,,,,,,,,,,,,,,,,
84,0.406,34,30,7,19,,,,,,,,,,,,,,,,,
98,0.262,31,34,20,19,,,,,,,,,,,,,,,,,
92,0.412,24,32,13,19,,,,,,,,,,,,,,,,,
88,0.341,25,27,5,14,,,,,,,,,,,,,,,,,
93,0.317,18,34,12,8,,,,,,,,,,,,,,,,,
80,0.359,37,40,7,11,,,,,,,,,,,,,,,,,
92,0.317,21,26,8,10,,,,,,,,,,,,,,,,,
79,0.4,28,39,10,17,,,,,,,,,,,,,,,,,
92,0.283,22,50,11,26,,,,,,,,,,,,,,,,,
107,0.2,20,45,9,10,,,,,,,,,,,,,,,,,
87,0.354,28,29,12,19,,,,,,,,,,,,,,,,,
86,0.382,24,36,6,18,,,,,,,,,,,,,,,,,
83,0.378,26,32,9,13,,,,,,,,,,,,,,,,,
90,0.345,13,34,12,20,,,,,,,,,,,,,,,,,
86,0.412,28,30,13,13,,,,,,,,,,,,,,,,,
89,0.317,21,31,15,17,,,,,,,,,,,,,,,,,
90,0.458,30,24,13,10,,,,,,,,,,,,,,,,,
88,0.359,22,35,9,14,,,,,,,,,,,,,,,,,
88,0.462,34,37,11,16,,,,,,,,,,,,,,,,,
96,0.349,32,28,18,15,,,,,,,,,,,,,,,,,
87,0.4,24,27,10,10,,,,,,,,,,,,,,,,,
82,0.364,21,33,11,16,,,,,,,,,,,,,,,,,
75,0.519,39,31,6,12,,,,,,,,,,,,,,,,,
82,0.459,17,29,5,16,,,,,,,,,,,,,,,,,
86,0.375,31,33,11,14,,,,,,,,,,,,,,,,,
90,0.351,20,38,10,19,,,,,,,,,,,,,,,,,
106,0.4,6,41,19,13,,,,,,,,,,,,,,,,,
92,0.214,26,31,14,22,,,,,,,,,,,,,,,,,
98,0.395,36,41,23,17,,,,,,,,,,,,,,,,,
91,0.357,36,29,14,17,,,,,,,,,,,,,,,,,
96,0.447,23,37,9,9,,,,,,,,,,,,,,,,,
93,0.325,25,39,8,14,,,,,,,,,,,,,,,,,
81,0.368,38,32,7,13,,,,,,,,,,,,,,,,,
96,0.412,31,31,22,17,,,,,,,,,,,,,,,,,
82,0.382,23,34,5,12,,,,,,,,,,,,,,,,,
81,0.406,17,34,8,22,,,,,,,,,,,,,,,,,
84,0.444,29,32,11,11,,,,,,,,,,,,,,,,,
83,0.1,20,24,9,15,,,,,,,,,,,,,,,,,
83,0.378,21,29,8,17,,,,,,,,,,,,,,,,,
75,0.5,33,34,5,12,,,,,,,,,,,,,,,,,
76,0.31,53,18,10,16,,,,,,,,,,,,,,,,,
76,0.261,46,36,18,26,,,,,,,,,,,,,,,,,
98,0.184,14,40,17,15,,,,,,,,,,,,,,,,,
101,0.222,12,36,13,12,,,,,,,,,,,,,,,,,
86,0.4,17,36,6,16,,,,,,,,,,,,,,,,,
82,0.379,35,34,4,9,,,,,,,,,,,,,,,,,
102,0.432,23,33,17,9,,,,,,,,,,,,,,,,,
86,0.333,24,40,12,19,,,,,,,,,,,,,,,,,
90,0.378,27,37,12,14,,,,,,,,,,,,,,,,,
95,0.194,18,30,10,13,,,,,,,,,,,,,,,,,
92,0.276,30,38,13,21,,,,,,,,,,,,,,,,,
78,0.395,34,38,4,22,,,,,,,,,,,,,,,,,
93,0.417,30,42,15,17,,,,,,,,,,,,,,,,,
92,0.235,30,29,13,17,,,,,,,,,,,,,,,,,
85,0.385,45,35,14,14,,,,,,,,,,,,,,,,,
91,0.378,32,28,13,12,,,,,,,,,,,,,,,,,
103,0.302,20,27,16,8,,,,,,,,,,,,,,,,,
85,0.385,24,41,15,16,,,,,,,,,,,,,,,,,
97,0.378,21,35,7,11,,,,,,,,,,,,,,,,,
86,0.294,25,38,9,21,,,,,,,,,,,,,,,,,
80,0.321,46,33,12,16,,,,,,,,,,,,,,,,,
91,0.395,25,31,12,17,,,,,,,,,,,,,,,,,
82,0.324,29,32,9,11,,,,,,,,,,,,,,,,,
96,0.367,22,39,18,11,,,,,,,,,,,,,,,,,
80,0.432,31,38,8,14,,,,,,,,,,,,,,,,,
98,0.258,27,32,17,10,,,,,,,,,,,,,,,,,
87,0.467,26,28,8,12,,,,,,,,,,,,,,,,,
86,0.387,29,24,14,18,,,,,,,,,,,,,,,,,
83,0.29,25,32,7,15,,,,,,,,,,,,,,,,,
88,0.273,28,26,12,12,,,,,,,,,,,,,,,,,
95,0.167,25,31,15,7,,,,,,,,,,,,,,,,,
85,0.317,27,35,12,15,,,,,,,,,,,,,,,,,
95,0.475,8,29,11,3,,,,,,,,,,,,,,,,,
78,0.367,16,29,5,11,,,,,,,,,,,,,,,,,
89,0.361,20,30,6,13,,,,,,,,,,,,,,,,,
82,0.241,15,26,15,25,,,,,,,,,,,,,,,,,
108,0.3,20,36,20,13,,,,,,,,,,,,,,,,,
81,0.214,30,32,12,22,,,,,,,,,,,,,,,,,
106,0.321,37,40,11,15,,,,,,,,,,,,,,,,,
115,0.339,21,48,12,18,,,,,,,,,,,,,,,,,
89,0.444,23,29,12,17,,,,,,,,,,,,,,,,,
79,0.382,23,34,12,23,,,,,,,,,,,,,,,,,
91,0.31,27,34,5,15,,,,,,,,,,,,,,,,,
90,0.306,25,38,7,18,,,,,,,,,,,,,,,,,
86,0.324,22,35,8,16,,,,,,,,,,,,,,,,,
86,0.25,34,34,17,18,,,,,,,,,,,,,,,,,
83,0.222,38,30,8,15,,,,,,,,,,,,,,,,,
88,0.395,16,32,4,16,,,,,,,,,,,,,,,,,
74,0.367,31,37,6,19,,,,,,,,,,,,,,,,,
86,0.261,24,30,16,22,,,,,,,,,,,,,,,,,
103,0.348,31,39,14,9,,,,,,,,,,,,,,,,,
100,0.333,21,43,9,15,,,,,,,,,,,,,,,,,
92,0.349,27,39,16,17,,,,,,,,,,,,,,,,,
95,0.265,21,25,13,12,,,,,,,,,,,,,,,,,
101,0.296,5,34,17,17,,,,,,,,,,,,,,,,,
82,0.378,25,41,9,16,,,,,,,,,,,,,,,,,
73,0.577,49,37,6,19,,,,,,,,,,,,,,,,,
95,0.371,30,29,16,20,,,,,,,,,,,,,,,,,
80,0.286,25,44,9,14,,,,,,,,,,,,,,,,,
94,0.314,5,30,7,12,,,,,,,,,,,,,,,,,
103,0.316,21,33,13,17,,,,,,,,,,,,,,,,,
89,0.405,23,41,11,32,,,,,,,,,,,,,,,,,
91,0.439,24,39,7,14,,,,,,,,,,,,,,,,,
103,0.327,17,40,13,14,,,,,,,,,,,,,,,,,
87,0.378,26,29,9,22,,,,,,,,,,,,,,,,,
90,0.31,18,38,9,19,,,,,,,,,,,,,,,,,
70,0.3,37,33,7,21,,,,,,,,,,,,,,,,,
82,0.457,16,36,3,19,,,,,,,,,,,,,,,,,
84,0.326,21,30,13,20,,,,,,,,,,,,,,,,,
86,0.35,25,37,14,15,,,,,,,,,,,,,,,,,
96,0.311,11,42,13,14,,,,,,,,,,,,,,,,,
95,0.275,21,35,15,12,,,,,,,,,,,,,,,,,
84,0.25,25,35,12,22,,,,,,,,,,,,,,,,,
94,0.37,20,36,8,12,,,,,,,,,,,,,,,,,
105,0.263,19,24,20,11,,,,,,,,,,,,,,,,,
71,0.4,30,34,7,24,,,,,,,,,,,,,,,,,
96,0.243,20,36,11,11,,,,,,,,,,,,,,,,,
97,0.324,27,46,16,12,,,,,,,,,,,,,,,,,
86,0.311,34,29,7,9,,,,,,,,,,,,,,,,,
79,0.3,29,42,8,21,,,,,,,,,,,,,,,,,
97,0.356,15,42,17,14,,,,,,,,,,,,,,,,,
97,0.367,15,33,12,13,,,,,,,,,,,,,,,,,
92,0.327,28,28,8,6,,,,,,,,,,,,,,,,,
92,0.349,13,45,12,20,,,,,,,,,,,,,,,,,
84,0.375,16,30,8,29,,,,,,,,,,,,,,,,,
85,0.273,23,34,8,19,,,,,,,,,,,,,,,,,
94,0.315,24,37,13,14,,,,,,,,,,,,,,,,,
86,0.324,34,44,10,14,,,,,,,,,,,,,,,,,
94,0.295,11,37,15,20,,,,,,,,,,,,,,,,,
90,0.326,16,42,11,19,,,,,,,,,,,,,,,,,
91,0.361,30,30,11,6,,,,,,,,,,,,,,,,,
85,0.179,26,28,13,19,,,,,,,,,,,,,,,,,
79,0.406,29,33,7,18,,,,,,,,,,,,,,,,,
92,0.372,28,30,17,16,,,,,,,,,,,,,,,,,
94,0.324,21,38,8,13,,,,,,,,,,,,,,,,,
92,0.442,13,42,6,15,,,,,,,,,,,,,,,,,
87,0.462,16,38,11,20,,,,,,,,,,,,,,,,,
90,0.241,12,25,11,15,,,,,,,,,,,,,,,,,
95,0.34,23,32,18,13,,,,,,,,,,,,,,,,,
90,0.4,25,31,14,11,,,,,,,,,,,,,,,,,
94,0.354,27,39,12,12,,,,,,,,,,,,,,,,,
87,0.3,34,43,9,9,,,,,,,,,,,,,,,,,
87,0.359,26,35,12,18,,,,,,,,,,,,,,,,,
84,0.179,14,34,12,26,,,,,,,,,,,,,,,,,
80,0.243,25,36,12,24,,,,,,,,,,,,,,,,,
94,0.214,23,33,15,15,,,,,,,,,,,,,,,,,
97,0.489,14,44,16,13,,,,,,,,,,,,,,,,,
89,0.238,15,24,9,12,,,,,,,,,,,,,,,,,
97,0.417,27,31,15,18,,,,,,,,,,,,,,,,,
98,0.354,33,39,19,21,,,,,,,,,,,,,,,,,
94,0.371,21,32,8,12,,,,,,,,,,,,,,,,,
83,0.362,26,36,9,22,,,,,,,,,,,,,,,,,
90,0.25,25,33,10,10,,,,,,,,,,,,,,,,,
82,0.323,30,37,10,17,,,,,,,,,,,,,,,,,
66,0.382,37,43,3,23,,,,,,,,,,,,,,,,,
93,0.283,33,29,18,13,,,,,,,,,,,,,,,,,
88,0.234,16,33,6,15,,,,,,,,,,,,,,,,,
90,0.257,18,38,13,13,,,,,,,,,,,,,,,,,
95,0.212,27,26,19,22,,,,,,,,,,,,,,,,,
76,0.395,38,35,7,21,,,,,,,,,,,,,,,,,
89,0.36,20,36,9,15,,,,,,,,,,,,,,,,,
90,0.39,27,35,12,15,,,,,,,,,,,,,,,,,
87,0.308,21,35,10,17,,,,,,,,,,,,,,,,,
90,0.393,29,34,15,18,,,,,,,,,,,,,,,,,
82,0.333,27,28,13,22,,,,,,,,,,,,,,,,,
92,0.419,11,35,13,21,,,,,,,,,,,,,,,,,
104,0.318,12,38,17,17,,,,,,,,,,,,,,,,,
87,0.448,14,39,10,19,,,,,,,,,,,,,,,,,
93,0.353,17,32,10,12,,,,,,,,,,,,,,,,,
97,0.41,19,35,16,12,,,,,,,,,,,,,,,,,
82,0.538,13,29,4,13,,,,,,,,,,,,,,,,,
89,0.259,15,33,8,13,,,,,,,,,,,,,,,,,
98,0.31,39,43,15,19,,,,,,,,,,,,,,,,,
102,0.294,21,40,9,14,,,,,,,,,,,,,,,,,
85,0.316,22,37,13,19,,,,,,,,,,,,,,,,,
86,0.318,30,32,11,14,,,,,,,,,,,,,,,,,
97,0.256,32,38,8,8,,,,,,,,,,,,,,,,,
87,0.324,11,44,9,30,,,,,,,,,,,,,,,,,
82,0.4,22,30,14,19,,,,,,,,,,,,,,,,,
86,0.297,29,22,14,19,,,,,,,,,,,,,,,,,
89,0.385,31,31,12,19,,,,,,,,,,,,,,,,,
86,0.333,32,31,12,21,,,,,,,,,,,,,,,,,
92,0.375,20,36,6,14,,,,,,,,,,,,,,,,,
92,0.275,35,40,15,21,,,,,,,,,,,,,,,,,
108,0.208,21,48,12,16,,,,,,,,,,,,,,,,,
109,0.2,20,47,12,13,,,,,,,,,,,,,,,,,
87,0.348,17,30,8,13,,,,,,,,,,,,,,,,,
85,0.303,20,33,11,18,,,,,,,,,,,,,,,,,
87,0.333,22,26,8,21,,,,,,,,,,,,,,,,,
82,0.4,43,34,15,20,,,,,,,,,,,,,,,,,
90,0.394,32,29,7,14,,,,,,,,,,,,,,,,,
86,0.366,29,41,14,23,,,,,,,,,,,,,,,,,
83,0.395,20,33,9,21,,,,,,,,,,,,,,,,,
97,0.314,5,35,11,15,,,,,,,,,,,,,,,,,
86,0.3,21,30,10,17,,,,,,,,,,,,,,,,,
77,0.25,35,38,6,22,,,,,,,,,,,,,,,,,
94,0.275,20,42,7,17,,,,,,,,,,,,,,,,,
96,0.41,19,42,8,18,,,,,,,,,,,,,,,,,
86,0.396,9,36,10,24,,,,,,,,,,,,,,,,,
93,0.324,26,39,12,12,,,,,,,,,,,,,,,,,
93,0.405,12,37,14,16,,,,,,,,,,,,,,,,,
76,0.367,34,23,9,18,,,,,,,,,,,,,,,,,
94,0.356,19,27,12,10,,,,,,,,,,,,,,,,,
82,0.447,18,38,8,19,,,,,,,,,,,,,,,,,
93,0.383,22,31,7,9,,,,,,,,,,,,,,,,,
80,0.235,36,30,12,20,,,,,,,,,,,,,,,,,
98,0.229,19,37,19,21,,,,,,,,,,,,,,,,,
78,0.229,28,38,9,21,,,,,,,,,,,,,,,,,
79,0.313,23,34,4,21,,,,,,,,,,,,,,,,,
94,0.405,26,32,9,16,,,,,,,,,,,,,,,,,
98,0.328,17,27,17,18,,,,,,,,,,,,,,,,,
86,0.375,26,37,12,24,,,,,,,,,,,,,,,,,
